Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,File_Name,Emotion
-0.007235769958545764,0.005285562947392464,0.00428321734458829,0.007134331079820792,0.0003301269995669524,-0.008458377017329136,0.004251780454069376,0.012577051607271036,-0.002688639952490727,-0.008773780272652706,0.008163047993245224,-0.0029073472445209823,-0.002253433379034201,0.005541704129427671,0.0032465079178412757,-0.00043673083807031315,0.009618650345752636,0.0025322255678474903,-0.010668286432822546,-0.004660653183236718,0.005652169619376461,-0.0007071555592119694,0.012816442487140497,-0.0010435931811419625,0.003745046444237232,-0.00023025821428745985,0.0004232615659323831,0.0093401864481469,-0.006145196947424362,0.0027367914638792477,0.00136654309850807,-0.005380719589690368,0.002432614409675201,-0.009907220800717672,0.0012390300010641415,0.0043878436360197766,0.01131550936649243,-0.00348914818217357,-0.0006906541918093959,0.005657833224783341,-0.0018772563974683483,0.0017184062550465267,-0.007327050746728976,-0.0026737258206897727,0.0030225152149796486,0.003921183861772685,-0.00018176234637697539,0.0029376252399136624,0.002037889168908199,0.005309121411604186,0.0012713487570484479,-0.0018785726084994774,-0.007658549041176836,-0.003699884129067262,0.0009265901559653381,1.6840873286128044e-05,0.006147446110844612,0.0026561259292066097,-0.0012771623053898413,0.00598606769926846,-0.004525242722593248,0.002766352855663475,0.0009086364104102055,-0.006391497251267235,0.00017885801692803702,0.0039062253975619874,0.0036434847843338503,0.005110520093391339,-0.001710306853055954,0.0017991014756262302,0.0051434402509282036,0.0010634046435977023,0.0018281367956660688,0.0022179605439305305,0.0016779037202165152,-0.0030414470626662173,-1.9873026758432388e-05,0.0023393655428662896,-0.0023090921652813754,-0.005464561205978195,-0.008241489374389252,0.004878710800160964,0.005420978491504987,0.003424155836304029,-0.003884687093886896,-0.0020095463939166316,0.008035895647481084,-0.0056573369850715,0.00034487841185182333,-0.0009281504899263382,-0.0022037221351638436,-0.0007721094104150931,0.0041741624008864164,-0.005497822693238656,0.010114208232456198,0.004062244804420819,0.0001994838627676169,-0.008588841495414576,-0.0041069947377157705,0.0021044237849613032,03-01-01-01-01-01-01.wav,neutral
-0.0038802014120543995,0.0023340623204906783,-0.0023837859431902566,0.004455104664278527,0.0002495056639115016,-0.00018851784989237785,0.0020400312496349216,0.009706350974738598,-0.008053379443784555,0.0007550868516167005,0.0010257997394849856,-0.0011035848098496597,-0.001300112499545018,0.006177275208756328,5.8288065095742546e-05,-0.005780733190476894,0.004867431319629152,0.007207039122780164,-0.007351625865946214,-0.010300766211003065,0.0020028731863324842,-0.0029253683363397918,0.007859315160506716,-0.0006437748476552466,0.006527447064096729,-0.0035136862037082515,0.0031043962420274815,0.010223236245413622,-0.011545205178360144,0.001834831782616675,0.0020345550340910754,-0.004381117061711848,0.0028252056799829006,-0.011246417804310719,-0.0016024629585444927,-0.0024123512557707727,0.004441342821034293,-0.0011144299060106277,-0.0004790026384095351,-0.0006908128289069282,-0.007016434470036377,0.0006715298319856325,-0.009976354272415241,0.003920201833049457,0.005049619125202298,-0.0006381618368322961,-0.0014886010515814025,0.0034330061947306,0.0027430416084825993,0.002610969628828267,-0.0009775483437503378,0.0018908189764867227,-0.003156138894458612,-0.005875812067339818,-0.0002516691650574406,-0.007423548027873039,-0.001684169634245336,-0.007520923390984535,-0.005456240847706795,0.0011568049279352028,0.0015668893853823345,-0.0035992610786100463,0.0037411244896550975,-0.0033488483944286904,-0.006218565162271261,0.00701984774786979,0.0074553280137479305,0.009346101433038712,-0.007500325640042623,0.008051581215113401,0.003768568237622579,0.009259088430553675,0.000850153446663171,-0.0017608921819676955,0.002602263353765011,0.0062085935690750675,0.006812701040568451,0.0050661896433060365,-0.0004921729365984598,-0.008278590316573778,-0.005618725437670946,-0.00424380802238981,0.0002714866617073615,0.0037074447221433124,-0.0056693216126101715,-0.005220240534981713,0.0060984989783416195,-0.0058300131155798835,-0.000243108292731146,0.0023187220407028994,-0.0005058570920179287,0.0005142613857363661,0.008725117271145185,-0.004823194195826848,0.011371013863633076,0.0022767173747221627,0.0005704471841454506,-0.0030551626114174724,0.003319174633361399,0.0011113233243425686,03-01-01-01-02-01-01.wav,neutral
-0.0038802014120543995,0.0023340623204906783,-0.0023837859431902566,0.004455104664278527,0.0002495056639115016,-0.00018851784989237785,0.0020400312496349216,0.009706350974738598,-0.008053379443784555,0.0007550868516167005,0.0010257997394849856,-0.0011035848098496597,-0.001300112499545018,0.006177275208756328,5.8288065095742546e-05,-0.005780733190476894,0.004867431319629152,0.007207039122780164,-0.007351625865946214,-0.010300766211003065,0.0020028731863324842,-0.0029253683363397918,0.007859315160506716,-0.0006437748476552466,0.006527447064096729,-0.0035136862037082515,0.0031043962420274815,0.010223236245413622,-0.011545205178360144,0.001834831782616675,0.0020345550340910754,-0.004381117061711848,0.0028252056799829006,-0.011246417804310719,-0.0016024629585444927,-0.0024123512557707727,0.004441342821034293,-0.0011144299060106277,-0.0004790026384095351,-0.0006908128289069282,-0.007016434470036377,0.0006715298319856325,-0.009976354272415241,0.003920201833049457,0.005049619125202298,-0.0006381618368322961,-0.0014886010515814025,0.0034330061947306,0.0027430416084825993,0.002610969628828267,-0.0009775483437503378,0.0018908189764867227,-0.003156138894458612,-0.005875812067339818,-0.0002516691650574406,-0.007423548027873039,-0.001684169634245336,-0.007520923390984535,-0.005456240847706795,0.0011568049279352028,0.0015668893853823345,-0.0035992610786100463,0.0037411244896550975,-0.0033488483944286904,-0.006218565162271261,0.00701984774786979,0.0074553280137479305,0.009346101433038712,-0.007500325640042623,0.008051581215113401,0.003768568237622579,0.009259088430553675,0.000850153446663171,-0.0017608921819676955,0.002602263353765011,0.0062085935690750675,0.006812701040568451,0.0050661896433060365,-0.0004921729365984598,-0.008278590316573778,-0.005618725437670946,-0.00424380802238981,0.0002714866617073615,0.0037074447221433124,-0.0056693216126101715,-0.005220240534981713,0.0060984989783416195,-0.0058300131155798835,-0.000243108292731146,0.0023187220407028994,-0.0005058570920179287,0.0005142613857363661,0.008725117271145185,-0.004823194195826848,0.011371013863633076,0.0022767173747221627,0.0005704471841454506,-0.0030551626114174724,0.003319174633361399,0.0011113233243425686,03-01-02-01-02-01-01.wav,neutral
-0.0038802014120543995,0.0023340623204906783,-0.0023837859431902566,0.004455104664278527,0.0002495056639115016,-0.00018851784989237785,0.0020400312496349216,0.009706350974738598,-0.008053379443784555,0.0007550868516167005,0.0010257997394849856,-0.0011035848098496597,-0.001300112499545018,0.006177275208756328,5.8288065095742546e-05,-0.005780733190476894,0.004867431319629152,0.007207039122780164,-0.007351625865946214,-0.010300766211003065,0.0020028731863324842,-0.0029253683363397918,0.007859315160506716,-0.0006437748476552466,0.006527447064096729,-0.0035136862037082515,0.0031043962420274815,0.010223236245413622,-0.011545205178360144,0.001834831782616675,0.0020345550340910754,-0.004381117061711848,0.0028252056799829006,-0.011246417804310719,-0.0016024629585444927,-0.0024123512557707727,0.004441342821034293,-0.0011144299060106277,-0.0004790026384095351,-0.0006908128289069282,-0.007016434470036377,0.0006715298319856325,-0.009976354272415241,0.003920201833049457,0.005049619125202298,-0.0006381618368322961,-0.0014886010515814025,0.0034330061947306,0.0027430416084825993,0.002610969628828267,-0.0009775483437503378,0.0018908189764867227,-0.003156138894458612,-0.005875812067339818,-0.0002516691650574406,-0.007423548027873039,-0.001684169634245336,-0.007520923390984535,-0.005456240847706795,0.0011568049279352028,0.0015668893853823345,-0.0035992610786100463,0.0037411244896550975,-0.0033488483944286904,-0.006218565162271261,0.00701984774786979,0.0074553280137479305,0.009346101433038712,-0.007500325640042623,0.008051581215113401,0.003768568237622579,0.009259088430553675,0.000850153446663171,-0.0017608921819676955,0.002602263353765011,0.0062085935690750675,0.006812701040568451,0.0050661896433060365,-0.0004921729365984598,-0.008278590316573778,-0.005618725437670946,-0.00424380802238981,0.0002714866617073615,0.0037074447221433124,-0.0056693216126101715,-0.005220240534981713,0.0060984989783416195,-0.0058300131155798835,-0.000243108292731146,0.0023187220407028994,-0.0005058570920179287,0.0005142613857363661,0.008725117271145185,-0.004823194195826848,0.011371013863633076,0.0022767173747221627,0.0005704471841454506,-0.0030551626114174724,0.003319174633361399,0.0011113233243425686,03-01-01-01-02-02-01.wav,neutral
-0.007235769958545764,0.005285562947392464,0.00428321734458829,0.007134331079820792,0.0003301269995669524,-0.008458377017329136,0.004251780454069376,0.012577051607271036,-0.002688639952490727,-0.008773780272652706,0.008163047993245224,-0.0029073472445209823,-0.002253433379034201,0.005541704129427671,0.0032465079178412757,-0.00043673083807031315,0.009618650345752636,0.0025322255678474903,-0.010668286432822546,-0.004660653183236718,0.005652169619376461,-0.0007071555592119694,0.012816442487140497,-0.0010435931811419625,0.003745046444237232,-0.00023025821428745985,0.0004232615659323831,0.0093401864481469,-0.006145196947424362,0.0027367914638792477,0.00136654309850807,-0.005380719589690368,0.002432614409675201,-0.009907220800717672,0.0012390300010641415,0.0043878436360197766,0.01131550936649243,-0.00348914818217357,-0.0006906541918093959,0.005657833224783341,-0.0018772563974683483,0.0017184062550465267,-0.007327050746728976,-0.0026737258206897727,0.0030225152149796486,0.003921183861772685,-0.00018176234637697539,0.0029376252399136624,0.002037889168908199,0.005309121411604186,0.0012713487570484479,-0.0018785726084994774,-0.007658549041176836,-0.003699884129067262,0.0009265901559653381,1.6840873286128044e-05,0.006147446110844612,0.0026561259292066097,-0.0012771623053898413,0.00598606769926846,-0.004525242722593248,0.002766352855663475,0.0009086364104102055,-0.006391497251267235,0.00017885801692803702,0.0039062253975619874,0.0036434847843338503,0.005110520093391339,-0.001710306853055954,0.0017991014756262302,0.0051434402509282036,0.0010634046435977023,0.0018281367956660688,0.0022179605439305305,0.0016779037202165152,-0.0030414470626662173,-1.9873026758432388e-05,0.0023393655428662896,-0.0023090921652813754,-0.005464561205978195,-0.008241489374389252,0.004878710800160964,0.005420978491504987,0.003424155836304029,-0.003884687093886896,-0.0020095463939166316,0.008035895647481084,-0.0056573369850715,0.00034487841185182333,-0.0009281504899263382,-0.0022037221351638436,-0.0007721094104150931,0.0041741624008864164,-0.005497822693238656,0.010114208232456198,0.004062244804420819,0.0001994838627676169,-0.008588841495414576,-0.0041069947377157705,0.0021044237849613032,03-01-02-01-01-02-01.wav,neutral
-0.007235769958545764,0.005285562947392464,0.00428321734458829,0.007134331079820792,0.0003301269995669524,-0.008458377017329136,0.004251780454069376,0.012577051607271036,-0.002688639952490727,-0.008773780272652706,0.008163047993245224,-0.0029073472445209823,-0.002253433379034201,0.005541704129427671,0.0032465079178412757,-0.00043673083807031315,0.009618650345752636,0.0025322255678474903,-0.010668286432822546,-0.004660653183236718,0.005652169619376461,-0.0007071555592119694,0.012816442487140497,-0.0010435931811419625,0.003745046444237232,-0.00023025821428745985,0.0004232615659323831,0.0093401864481469,-0.006145196947424362,0.0027367914638792477,0.00136654309850807,-0.005380719589690368,0.002432614409675201,-0.009907220800717672,0.0012390300010641415,0.0043878436360197766,0.01131550936649243,-0.00348914818217357,-0.0006906541918093959,0.005657833224783341,-0.0018772563974683483,0.0017184062550465267,-0.007327050746728976,-0.0026737258206897727,0.0030225152149796486,0.003921183861772685,-0.00018176234637697539,0.0029376252399136624,0.002037889168908199,0.005309121411604186,0.0012713487570484479,-0.0018785726084994774,-0.007658549041176836,-0.003699884129067262,0.0009265901559653381,1.6840873286128044e-05,0.006147446110844612,0.0026561259292066097,-0.0012771623053898413,0.00598606769926846,-0.004525242722593248,0.002766352855663475,0.0009086364104102055,-0.006391497251267235,0.00017885801692803702,0.0039062253975619874,0.0036434847843338503,0.005110520093391339,-0.001710306853055954,0.0017991014756262302,0.0051434402509282036,0.0010634046435977023,0.0018281367956660688,0.0022179605439305305,0.0016779037202165152,-0.0030414470626662173,-1.9873026758432388e-05,0.0023393655428662896,-0.0023090921652813754,-0.005464561205978195,-0.008241489374389252,0.004878710800160964,0.005420978491504987,0.003424155836304029,-0.003884687093886896,-0.0020095463939166316,0.008035895647481084,-0.0056573369850715,0.00034487841185182333,-0.0009281504899263382,-0.0022037221351638436,-0.0007721094104150931,0.0041741624008864164,-0.005497822693238656,0.010114208232456198,0.004062244804420819,0.0001994838627676169,-0.008588841495414576,-0.0041069947377157705,0.0021044237849613032,03-01-02-01-01-01-01.wav,neutral
-0.007235769958545764,0.005285562947392464,0.00428321734458829,0.007134331079820792,0.0003301269995669524,-0.008458377017329136,0.004251780454069376,0.012577051607271036,-0.002688639952490727,-0.008773780272652706,0.008163047993245224,-0.0029073472445209823,-0.002253433379034201,0.005541704129427671,0.0032465079178412757,-0.00043673083807031315,0.009618650345752636,0.0025322255678474903,-0.010668286432822546,-0.004660653183236718,0.005652169619376461,-0.0007071555592119694,0.012816442487140497,-0.0010435931811419625,0.003745046444237232,-0.00023025821428745985,0.0004232615659323831,0.0093401864481469,-0.006145196947424362,0.0027367914638792477,0.00136654309850807,-0.005380719589690368,0.002432614409675201,-0.009907220800717672,0.0012390300010641415,0.0043878436360197766,0.01131550936649243,-0.00348914818217357,-0.0006906541918093959,0.005657833224783341,-0.0018772563974683483,0.0017184062550465267,-0.007327050746728976,-0.0026737258206897727,0.0030225152149796486,0.003921183861772685,-0.00018176234637697539,0.0029376252399136624,0.002037889168908199,0.005309121411604186,0.0012713487570484479,-0.0018785726084994774,-0.007658549041176836,-0.003699884129067262,0.0009265901559653381,1.6840873286128044e-05,0.006147446110844612,0.0026561259292066097,-0.0012771623053898413,0.00598606769926846,-0.004525242722593248,0.002766352855663475,0.0009086364104102055,-0.006391497251267235,0.00017885801692803702,0.0039062253975619874,0.0036434847843338503,0.005110520093391339,-0.001710306853055954,0.0017991014756262302,0.0051434402509282036,0.0010634046435977023,0.0018281367956660688,0.0022179605439305305,0.0016779037202165152,-0.0030414470626662173,-1.9873026758432388e-05,0.0023393655428662896,-0.0023090921652813754,-0.005464561205978195,-0.008241489374389252,0.004878710800160964,0.005420978491504987,0.003424155836304029,-0.003884687093886896,-0.0020095463939166316,0.008035895647481084,-0.0056573369850715,0.00034487841185182333,-0.0009281504899263382,-0.0022037221351638436,-0.0007721094104150931,0.0041741624008864164,-0.005497822693238656,0.010114208232456198,0.004062244804420819,0.0001994838627676169,-0.008588841495414576,-0.0041069947377157705,0.0021044237849613032,03-01-01-01-01-02-01.wav,neutral
-0.0038802014120543995,0.0023340623204906783,-0.0023837859431902566,0.004455104664278527,0.0002495056639115016,-0.00018851784989237785,0.0020400312496349216,0.009706350974738598,-0.008053379443784555,0.0007550868516167005,0.0010257997394849856,-0.0011035848098496597,-0.001300112499545018,0.006177275208756328,5.8288065095742546e-05,-0.005780733190476894,0.004867431319629152,0.007207039122780164,-0.007351625865946214,-0.010300766211003065,0.0020028731863324842,-0.0029253683363397918,0.007859315160506716,-0.0006437748476552466,0.006527447064096729,-0.0035136862037082515,0.0031043962420274815,0.010223236245413622,-0.011545205178360144,0.001834831782616675,0.0020345550340910754,-0.004381117061711848,0.0028252056799829006,-0.011246417804310719,-0.0016024629585444927,-0.0024123512557707727,0.004441342821034293,-0.0011144299060106277,-0.0004790026384095351,-0.0006908128289069282,-0.007016434470036377,0.0006715298319856325,-0.009976354272415241,0.003920201833049457,0.005049619125202298,-0.0006381618368322961,-0.0014886010515814025,0.0034330061947306,0.0027430416084825993,0.002610969628828267,-0.0009775483437503378,0.0018908189764867227,-0.003156138894458612,-0.005875812067339818,-0.0002516691650574406,-0.007423548027873039,-0.001684169634245336,-0.007520923390984535,-0.005456240847706795,0.0011568049279352028,0.0015668893853823345,-0.0035992610786100463,0.0037411244896550975,-0.0033488483944286904,-0.006218565162271261,0.00701984774786979,0.0074553280137479305,0.009346101433038712,-0.007500325640042623,0.008051581215113401,0.003768568237622579,0.009259088430553675,0.000850153446663171,-0.0017608921819676955,0.002602263353765011,0.0062085935690750675,0.006812701040568451,0.0050661896433060365,-0.0004921729365984598,-0.008278590316573778,-0.005618725437670946,-0.00424380802238981,0.0002714866617073615,0.0037074447221433124,-0.0056693216126101715,-0.005220240534981713,0.0060984989783416195,-0.0058300131155798835,-0.000243108292731146,0.0023187220407028994,-0.0005058570920179287,0.0005142613857363661,0.008725117271145185,-0.004823194195826848,0.011371013863633076,0.0022767173747221627,0.0005704471841454506,-0.0030551626114174724,0.003319174633361399,0.0011113233243425686,03-01-02-02-02-01-01.wav,neutral
-0.007235769958545764,0.005285562947392464,0.00428321734458829,0.007134331079820792,0.0003301269995669524,-0.008458377017329136,0.004251780454069376,0.012577051607271036,-0.002688639952490727,-0.008773780272652706,0.008163047993245224,-0.0029073472445209823,-0.002253433379034201,0.005541704129427671,0.0032465079178412757,-0.00043673083807031315,0.009618650345752636,0.0025322255678474903,-0.010668286432822546,-0.004660653183236718,0.005652169619376461,-0.0007071555592119694,0.012816442487140497,-0.0010435931811419625,0.003745046444237232,-0.00023025821428745985,0.0004232615659323831,0.0093401864481469,-0.006145196947424362,0.0027367914638792477,0.00136654309850807,-0.005380719589690368,0.002432614409675201,-0.009907220800717672,0.0012390300010641415,0.0043878436360197766,0.01131550936649243,-0.00348914818217357,-0.0006906541918093959,0.005657833224783341,-0.0018772563974683483,0.0017184062550465267,-0.007327050746728976,-0.0026737258206897727,0.0030225152149796486,0.003921183861772685,-0.00018176234637697539,0.0029376252399136624,0.002037889168908199,0.005309121411604186,0.0012713487570484479,-0.0018785726084994774,-0.007658549041176836,-0.003699884129067262,0.0009265901559653381,1.6840873286128044e-05,0.006147446110844612,0.0026561259292066097,-0.0012771623053898413,0.00598606769926846,-0.004525242722593248,0.002766352855663475,0.0009086364104102055,-0.006391497251267235,0.00017885801692803702,0.0039062253975619874,0.0036434847843338503,0.005110520093391339,-0.001710306853055954,0.0017991014756262302,0.0051434402509282036,0.0010634046435977023,0.0018281367956660688,0.0022179605439305305,0.0016779037202165152,-0.0030414470626662173,-1.9873026758432388e-05,0.0023393655428662896,-0.0023090921652813754,-0.005464561205978195,-0.008241489374389252,0.004878710800160964,0.005420978491504987,0.003424155836304029,-0.003884687093886896,-0.0020095463939166316,0.008035895647481084,-0.0056573369850715,0.00034487841185182333,-0.0009281504899263382,-0.0022037221351638436,-0.0007721094104150931,0.0041741624008864164,-0.005497822693238656,0.010114208232456198,0.004062244804420819,0.0001994838627676169,-0.008588841495414576,-0.0041069947377157705,0.0021044237849613032,03-01-02-02-01-02-01.wav,neutral
-0.007235769958545764,0.005285562947392464,0.00428321734458829,0.007134331079820792,0.0003301269995669524,-0.008458377017329136,0.004251780454069376,0.012577051607271036,-0.002688639952490727,-0.008773780272652706,0.008163047993245224,-0.0029073472445209823,-0.002253433379034201,0.005541704129427671,0.0032465079178412757,-0.00043673083807031315,0.009618650345752636,0.0025322255678474903,-0.010668286432822546,-0.004660653183236718,0.005652169619376461,-0.0007071555592119694,0.012816442487140497,-0.0010435931811419625,0.003745046444237232,-0.00023025821428745985,0.0004232615659323831,0.0093401864481469,-0.006145196947424362,0.0027367914638792477,0.00136654309850807,-0.005380719589690368,0.002432614409675201,-0.009907220800717672,0.0012390300010641415,0.0043878436360197766,0.01131550936649243,-0.00348914818217357,-0.0006906541918093959,0.005657833224783341,-0.0018772563974683483,0.0017184062550465267,-0.007327050746728976,-0.0026737258206897727,0.0030225152149796486,0.003921183861772685,-0.00018176234637697539,0.0029376252399136624,0.002037889168908199,0.005309121411604186,0.0012713487570484479,-0.0018785726084994774,-0.007658549041176836,-0.003699884129067262,0.0009265901559653381,1.6840873286128044e-05,0.006147446110844612,0.0026561259292066097,-0.0012771623053898413,0.00598606769926846,-0.004525242722593248,0.002766352855663475,0.0009086364104102055,-0.006391497251267235,0.00017885801692803702,0.0039062253975619874,0.0036434847843338503,0.005110520093391339,-0.001710306853055954,0.0017991014756262302,0.0051434402509282036,0.0010634046435977023,0.0018281367956660688,0.0022179605439305305,0.0016779037202165152,-0.0030414470626662173,-1.9873026758432388e-05,0.0023393655428662896,-0.0023090921652813754,-0.005464561205978195,-0.008241489374389252,0.004878710800160964,0.005420978491504987,0.003424155836304029,-0.003884687093886896,-0.0020095463939166316,0.008035895647481084,-0.0056573369850715,0.00034487841185182333,-0.0009281504899263382,-0.0022037221351638436,-0.0007721094104150931,0.0041741624008864164,-0.005497822693238656,0.010114208232456198,0.004062244804420819,0.0001994838627676169,-0.008588841495414576,-0.0041069947377157705,0.0021044237849613032,03-01-03-01-01-01-01.wav,happy
